Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-09-27 00:00:00,LIVE CATTLE ,108690,90669,2635,-754,18021,199359,266390
2016-08-02 00:00:00,LIVE CATTLE ,96450,64595,3999,-6842,31855,161045,252242
2016-08-09 00:00:00,LIVE CATTLE ,94252,57741,-2198,-6854,36511,151993,239760
2016-08-16 00:00:00,LIVE CATTLE ,94215,60354,-37,2613,33861,154569,241313
2016-08-23 00:00:00,LIVE CATTLE ,96229,63232,2014,2878,32997,159461,246157
2016-08-30 00:00:00,LIVE CATTLE ,99376,79307,3147,16075,20069,178683,255282
2016-07-05 00:00:00,LIVE CATTLE ,88105,71628,2779,1693,16477,159733,247585
2016-07-12 00:00:00,LIVE CATTLE ,89979,77890,1874,6262,12089,167869,250841
2016-07-19 00:00:00,LIVE CATTLE ,90113,72476,134,-5414,17637,162589,244571
2016-07-26 00:00:00,LIVE CATTLE ,92451,71437,2338,-1039,21014,163888,251923
2016-06-07 00:00:00,LIVE CATTLE ,88198,61203,-5760,-3709,26995,149401,250554
2016-06-14 00:00:00,LIVE CATTLE ,89622,63748,1424,2545,25874,153370,247348
2016-06-21 00:00:00,LIVE CATTLE ,87189,69210,-2433,5462,17979,156399,244356
2016-06-28 00:00:00,LIVE CATTLE ,85326,69935,-1863,725,15391,155261,242236
2016-05-03 00:00:00,LIVE CATTLE ,95782,80328,5018,7159,15454,176110,277517
2016-05-10 00:00:00,LIVE CATTLE ,91113,76378,-4669,-3950,14735,167491,274142
2016-05-17 00:00:00,LIVE CATTLE ,98969,65205,7856,-11173,33764,164174,268314
2016-05-24 00:00:00,LIVE CATTLE ,95972,66556,-2997,1351,29416,162528,268683
2016-05-31 00:00:00,LIVE CATTLE ,93958,64912,-2014,-1644,29046,158870,259279
2016-04-05 00:00:00,LIVE CATTLE ,87192,63327,484,4357,23865,150519,283032
2016-04-12 00:00:00,LIVE CATTLE ,89342,67445,2150,4118,21897,156787,288959
2016-04-19 00:00:00,LIVE CATTLE ,90277,69375,935,1930,20902,159652,282850
2016-04-26 00:00:00,LIVE CATTLE ,90764,73169,487,3794,17595,163933,274631
2016-03-01 00:00:00,LIVE CATTLE ,78988,65094,8439,469,13894,144082,280951
2016-03-08 00:00:00,LIVE CATTLE ,82681,63751,3693,-1343,18930,146432,288597
2016-03-15 00:00:00,LIVE CATTLE ,88336,55670,5655,-8081,32666,144006,292575
2016-03-22 00:00:00,LIVE CATTLE ,92549,54525,4213,-1145,38024,147074,296499
2016-03-29 00:00:00,LIVE CATTLE ,86708,58970,-5841,4445,27738,145678,293880
2016-02-02 00:00:00,LIVE CATTLE ,68636,75009,3850,6497,-6373,143645,276556
2016-02-09 00:00:00,LIVE CATTLE ,70276,68459,1640,-6550,1817,138735,268120
2016-02-16 00:00:00,LIVE CATTLE ,69662,67946,-614,-513,1716,137608,272135
2016-02-23 00:00:00,LIVE CATTLE ,70549,64625,887,-3321,5924,135174,270927
2016-01-05 00:00:00,LIVE CATTLE ,62490,69436,936,-3999,-6946,131926,265072
2016-01-12 00:00:00,LIVE CATTLE ,65092,66775,2602,-2661,-1683,131867,274995
